n	h	f	time	MAX_GENERATIONS	CONSTANT_MEMBERS	POPULATION_SIZE	CROSSOVER_CHANCE	MUTATION_CHANCE	SWAP_ELEMENT_CHANCE	CHANGE_R_CHANCE
10	0.8	821	0.025600481999390468	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2279	0.025480006999714533	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1268	0.025562428999364784	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1101	0.025535472000228765	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	843	0.025436720000470814	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1364	0.025584428000001935	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	726	0.025530425000397372	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	629	0.02540965000025608	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	577	0.025548116999743797	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1541	0.02535296499991091	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1047	0.025431389000004856	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1070	0.025336124999739695	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	888	0.02530239200041251	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	3094	0.025403058999472705	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	2116	0.0253069010004765	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1468	0.025371206999807328	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1768	0.025444875999710348	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2670	0.02529659400079254	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1546	0.025372322000293934	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1155	0.025350565999360697	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	663	0.025388685000507394	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2814	0.0253985700001067	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1424	0.025365832000716182	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1451	0.025392016999830958	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	854	0.025690968000162684	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2163	0.025408695000805892	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1228	0.02596043199991982	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	886	0.02550195399999211	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	851	0.02575464399978955	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2084	0.025938471999324975	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1154	0.025706688999889593	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	937	0.02559687700068025	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	942	0.027356739999959245	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1125	0.025492028000371647	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	663	0.025402372999451472	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	718	0.02558934400076396	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	916	0.025435876000301505	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2030	0.02552614399974118	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	961	0.025499474999378435	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	837	0.025579420999747526	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	827	0.02550088299994968	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2303	0.025368581999828166	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1235	0.02559857699998247	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	953	0.02550493400030973	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	870	0.02549903399994946	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1395	0.025625760999901104	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	699	0.02641093600050226	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	575	0.02568713199980266	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	571	0.02553483799965761	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	1567	0.025318613000308687	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1088	0.02527810799983854	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	953	0.02534646700041776	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	806	0.02524899699983507	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	3058	0.02533970300009969	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1901	0.02525151499958156	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1475	0.025329135999527352	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1515	0.025331882000500627	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2279	0.025300522999714303	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1526	0.025424116000067443	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1206	0.02552149500024825	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	1206	0.025484490000053484	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2754	0.02541782299977058	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1664	0.025291916000242054	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	1316	0.025517400999888196	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	934	0.025406851000298047	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2124	0.025375278999490547	5	0.3	20	0.3	0.4	0.2	0.2
10	0.4	1180	0.02535223999984737	5	0.3	20	0.3	0.4	0.2	0.2
10	0.6	844	0.025388955999915197	5	0.3	20	0.3	0.4	0.2	0.2
10	0.8	746	0.025457751000431017	5	0.3	20	0.3	0.4	0.2	0.2
10	0.2	2017	0.025784914999348985	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1030	0.025532763000228442	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	999	0.025459354000304302	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1101	0.02572187900022982	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1107	0.025483565000286035	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	663	0.025373206000040227	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	901	0.02545393000036711	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	916	0.025395485999979428	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1800	0.02563499799998681	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	955	0.025568991999534774	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	830	0.025557760000083363	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	839	0.02556683900002099	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2295	0.025587166999684996	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1280	0.025439197999730823	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1110	0.025408521999452205	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	887	0.025368073000208824	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1389	0.025440463999984786	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	709	0.02542313399953855	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	562	0.0254765169993334	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	611	0.025320973999441776	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1553	0.025206277000506816	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1015	0.025455457999669306	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	840	0.025235166999664216	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	877	0.025302651999481895	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	3257	0.025319278000097256	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1954	0.025249213999813946	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1457	0.025321365999843692	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1612	0.02526374500030215	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2490	0.025255937000110862	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1491	0.02535082699978375	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1056	0.0253144220005197	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	914	0.02536342099938338	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2560	0.025295577000179037	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1676	0.025434205000237853	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1014	0.025347431999762193	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1153	0.0252717000003031	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2115	0.02541395600019314	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1326	0.025324227000055544	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	859	0.02533111800039478	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	850	0.02541860800010909	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2101	0.02574970499972551	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1053	0.025324342000203615	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1096	0.02538417399955506	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1090	0.025412308000341	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1125	0.025348553000185348	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	660	0.025411266999981308	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	910	0.02538233199993556	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	845	0.02547681400028523	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1786	0.025850338000054762	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	940	0.02565056099956564	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	825	0.025589994999791088	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	877	0.025612548000026436	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2302	0.02553438399991137	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1232	0.025462446000346972	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	881	0.025466768000114826	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	896	0.025433421000343515	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1341	0.025542626999595086	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	668	0.02539093799987313	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	573	0.02543240999966656	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	573	0.025342857999930857	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1553	0.025395468000169785	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	985	0.025403690000530332	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1060	0.02530660699994769	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	934	0.025313525999990816	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	3205	0.0253707760002726	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1694	0.025388537000253564	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	2075	0.02530553599990526	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1469	0.02539152400004241	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2867	0.025388791000295896	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1420	0.025459626000156277	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	710	0.025252837000152795	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	568	0.02537982000012562	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2754	0.02539031200012687	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1750	0.025346911999804433	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1049	0.02542071700008819	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	762	0.025294067000686482	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2350	0.025506215999484994	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1178	0.025319628000033845	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	732	0.025297670000327344	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	771	0.02541878200008796	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2008	0.025554718999956094	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1030	0.025334549000035622	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	971	0.025367342000208737	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	909	0.025341552999634587	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1074	0.025446618999922066	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	669	0.025990172999627248	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	783	0.025379022999914014	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	870	0.025604179000765726	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1629	0.026055854999867734	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	917	0.025621980000323674	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	826	0.025637169999754406	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	821	0.02553211799931887	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2270	0.02756345100078761	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1253	0.025520252999740478	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	939	0.025358309000694135	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	908	0.02538316899972415	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1244	0.025422435999644222	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	820	0.025424456999644462	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	588	0.02528678300041065	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	636	0.02531303400064644	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1551	0.02526870199926634	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1039	0.02530807199946139	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	921	0.025386673999491904	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	887	0.02526599900011206	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2785	0.025574278000021877	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1951	0.02532252699984383	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	2160	0.025841700000455603	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1548	0.025493830000414164	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2606	0.02551742400009971	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1549	0.025418297999749484	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1174	0.025553768000463606	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1103	0.025355383000714937	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2726	0.0255609750001895	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1314	0.02533948699965549	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1040	0.025304509999841684	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	845	0.025429248999898846	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2083	0.025280649000706035	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1394	0.02539338799942925	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	813	0.025410224999177444	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	842	0.025588444000277377	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2122	0.025536585999361705	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1065	0.02557680999962031	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	971	0.025294938000115508	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	957	0.02532428799986519	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1327	0.025461948000156553	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	663	0.025272785000197473	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	916	0.025379572000019834	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	807	0.02541455299979134	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2014	0.025630254999668978	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	945	0.02577126500000304	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	839	0.025497372000245377	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	832	0.02565875199979928	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2282	0.025590890999410476	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1288	0.0254756920003274	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	847	0.025435014000322553	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	901	0.025482763000582054	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1390	0.025452146999668912	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	684	0.025520680000227003	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	535	0.02530776399999013	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	611	0.025408440999854065	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1553	0.025557488999766065	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1010	0.025348516999656567	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	850	0.025542985999891243	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	864	0.025463939000474056	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	3498	0.025453733999711403	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1781	0.025422330999390397	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1791	0.025424096999813628	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1558	0.02532779600005597	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2653	0.02535788200020761	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1547	0.02527183799975319	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	971	0.025323785000182397	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	589	0.02550382199933665	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2892	0.025399975000254926	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1490	0.02551811600005749	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	978	0.02537444600056915	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1107	0.025434424000195577	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2092	0.025526769999487442	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1226	0.025347200999931374	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	788	0.02550216300005559	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	752	0.025417953000214766	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1943	0.02560658900074486	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1166	0.025464640000791405	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1040	0.02538084100069682	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	990	0.025309478000053787	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1077	0.02536539399989124	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	663	0.02537133499936317	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	795	0.02540576199953648	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	663	0.025514433999887842	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2042	0.025554437000209873	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	944	0.02563054399979592	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	818	0.02545437499975378	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	851	0.025496283999927982	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2268	0.025503204999949958	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1253	0.025388615999872854	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	910	0.02543186599996261	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	913	0.025397338999937347	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1356	0.025359928000398213	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	684	0.025420710000616964	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	571	0.025297477999629336	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	630	0.025405258999853686	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1551	0.0252724069996475	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	974	0.025288619000093604	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	846	0.02526966799996444	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	877	0.025306384000032267	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2903	0.02538654499949189	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	2158	0.02535002300010092	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1931	0.025301192999904742	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1585	0.025470155000220984	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2472	0.025316607999229745	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1439	0.025245100999200076	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	960	0.02540576699993835	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	1296	0.025351328999931866	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2836	0.025249303999771655	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1534	0.025374392000230728	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	1105	0.02526307900006941	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	897	0.025357728000017232	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	2240	0.02538604899928032	5	0.3	20	0.3	0.4	0.2	0.3
10	0.4	1184	0.02535986499970022	5	0.3	20	0.3	0.4	0.2	0.3
10	0.6	842	0.025287845000093512	5	0.3	20	0.3	0.4	0.2	0.3
10	0.8	751	0.025272192999182153	5	0.3	20	0.3	0.4	0.2	0.3
10	0.2	1952	0.025445744000535342	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1077	0.025377159000527172	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	954	0.02551914299965574	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	1071	0.025238961000468407	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1077	0.025438620999921113	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	660	0.025296042000263697	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	889	0.025396404000275652	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	912	0.025383530999533832	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1683	0.0254233949999616	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	943	0.025463897999543406	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	867	0.025466779000453243	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	826	0.025467168999966816	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	2345	0.025462128999606648	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1264	0.02545461199952115	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	968	0.025414194000404677	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	845	0.025525413000650587	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1364	0.025329274999421614	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	738	0.0254310730006182	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	665	0.025364166000144905	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	537	0.025339501999951608	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1538	0.025324940999780665	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	987	0.027296520000163582	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	927	0.025312196999948355	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	991	0.02534686699982558	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	3054	0.02526464600032341	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1611	0.02533397600018361	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	1659	0.025308580999990227	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	1389	0.02530839199971524	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	2634	0.025395774999196874	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1686	0.025286812999183894	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	1145	0.025361234999763838	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	1011	0.025287364999712736	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	2596	0.025285816000177874	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1668	0.02535735499986913	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	1409	0.025319419999505044	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	1023	0.02531178000026557	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	2163	0.025321683000584017	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1189	0.025236274000235426	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	771	0.02531640600045648	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	850	0.025299534999248863	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1968	0.025567755000338366	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1109	0.025369797000166727	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	966	0.025340096000036283	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	971	0.025436756999624777	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1363	0.02534550600012153	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	663	0.025365047000377672	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	887	0.025454507000176818	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	672	0.025401515000339714	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1991	0.02559343299981265	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	922	0.025551625999469252	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	826	0.02543979100028082	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	821	0.025560172000041348	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	2331	0.025565318000190018	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1235	0.025430558000152814	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	1039	0.0255147499992745	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	915	0.025419433000024583	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1410	0.025434823000068718	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	670	0.02540199200029747	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	571	0.025345520999508153	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	629	0.02532588499980193	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	1541	0.02536506799970084	5	0.3	20	0.4	0.3	0.1	0.2
10	0.4	1014	0.025283502000092994	5	0.3	20	0.4	0.3	0.1	0.2
10	0.6	863	0.025345777999973507	5	0.3	20	0.4	0.3	0.1	0.2
10	0.8	909	0.025229884000509628	5	0.3	20	0.4	0.3	0.1	0.2
10	0.2	3243	0.025378740000633115	5	0.3	20	0.4	0.3	0.1	0.2
